"Typ","Datum","Anzahl","Meta","Type","Content"
"Fallzahl","20.07.2020","4",NA,NA,NA
"Fallzahl","21.07.2020","3",NA,NA,NA
"Fallzahl","22.07.2020","2",NA,NA,NA
"Fallzahl","23.07.2020","1",NA,NA,NA
"Fallzahl","24.07.2020","0",NA,NA,NA
"Fallzahl","25.07.2020","0",NA,NA,NA
"Fallzahl","26.07.2020","1",NA,NA,NA
"Fallzahl","27.07.2020","1",NA,NA,NA
"Fallzahl","28.07.2020","6",NA,NA,NA
"Fallzahl","29.07.2020","5",NA,NA,NA
"Fallzahl","30.07.2020","4",NA,NA,NA
"Fallzahl","31.07.2020","0",NA,NA,NA
"Fallzahl","01.08.2020","0",NA,NA,NA
"Fallzahl","02.08.2020","5",NA,NA,NA
"Fallzahl","03.08.2020","3",NA,NA,NA
"Fallzahl","04.08.2020","0",NA,NA,NA
"Fallzahl","05.08.2020","0",NA,NA,NA
"Fallzahl","06.08.2020","1",NA,NA,NA
"Fallzahl","07.08.2020","0",NA,NA,NA
"Fallzahl","08.08.2020","0",NA,NA,NA
"Fallzahl","09.08.2020","5",NA,NA,NA
"Fallzahl","10.08.2020","3",NA,NA,NA
"Fallzahl","11.08.2020","2",NA,NA,NA
"Fallzahl","12.08.2020","2",NA,NA,NA
"Fallzahl","13.08.2020","3",NA,NA,NA
"Fallzahl","14.08.2020","0",NA,NA,NA
"Fallzahl","15.08.2020","0",NA,NA,NA
"Fallzahl","16.08.2020","3",NA,NA,NA
"Fallzahl","17.08.2020","2",NA,NA,NA
"Fallzahl","18.08.2020","2",NA,NA,NA
"Fallzahl","19.08.2020","2",NA,NA,NA
"Fallzahl","20.08.2020","2",NA,NA,NA
"Fallzahl","21.08.2020","0",NA,NA,NA
"Fallzahl","22.08.2020","0",NA,NA,NA
"Fallzahl","23.08.2020","11",NA,NA,NA
"Fallzahl","24.08.2020","4",NA,NA,NA
"Fallzahl","25.08.2020","2",NA,NA,NA
"Fallzahl","26.08.2020","1",NA,NA,NA
"Fallzahl","27.08.2020","3",NA,NA,NA
"Fallzahl","28.08.2020","0",NA,NA,NA
"Fallzahl","29.08.2020","0",NA,NA,NA
"Fallzahl","30.08.2020","5",NA,NA,NA
"Fallzahl","31.08.2020","4",NA,NA,NA
"Fallzahl","01.09.2020","1",NA,NA,NA
"Fallzahl","02.09.2020","7",NA,NA,NA
"Fallzahl","03.09.2020","10",NA,NA,NA
"Fallzahl","04.09.2020","0",NA,NA,NA
"Fallzahl","05.09.2020","0",NA,NA,NA
"Fallzahl","06.09.2020","6",NA,NA,NA
"Fallzahl","07.09.2020","7",NA,NA,NA
"Fallzahl","08.09.2020","2",NA,NA,NA
"Fallzahl","09.09.2020","2",NA,NA,NA
"Fallzahl","10.09.2020","4",NA,NA,NA
"Fallzahl","11.09.2020","0",NA,NA,NA
"Fallzahl","12.09.2020","0",NA,NA,NA
"Fallzahl","13.09.2020","12",NA,NA,NA
"Fallzahl","14.09.2020","4",NA,NA,NA
"Fallzahl","15.09.2020","1",NA,NA,NA
"Fallzahl","16.09.2020","1",NA,NA,NA
"Fallzahl","17.09.2020","4",NA,NA,NA
"Fallzahl","18.09.2020","0",NA,NA,NA
"Fallzahl","19.09.2020","0",NA,NA,NA
"Fallzahl","20.09.2020","2",NA,NA,NA
"Fallzahl","21.09.2020","1",NA,NA,NA
"Fallzahl","22.09.2020","6",NA,NA,NA
"Fallzahl","23.09.2020","1",NA,NA,NA
"Fallzahl","24.09.2020","5",NA,NA,NA
"Fallzahl","25.09.2020","0",NA,NA,NA
"Fallzahl","26.09.2020","0",NA,NA,NA
"Fallzahl","27.09.2020","3",NA,NA,NA
"Fallzahl","28.09.2020","1",NA,NA,NA
"Fallzahl","29.09.2020","8",NA,NA,NA
"Fallzahl","30.09.2020","6",NA,NA,NA
"Fallzahl","01.10.2020","3",NA,NA,NA
"Fallzahl","02.10.2020","17",NA,NA,NA
"Fallzahl","03.10.2020","17",NA,NA,NA
"Fallzahl","04.10.2020","1",NA,NA,NA
"Fallzahl","05.10.2020","25",NA,NA,NA
"Fallzahl","06.10.2020","26",NA,NA,NA
"Fallzahl","07.10.2020","28",NA,NA,NA
"Fallzahl","08.10.2020","27",NA,NA,NA
"Fallzahl","09.10.2020","28",NA,NA,NA
"Fallzahl","10.10.2020","43",NA,NA,NA
"Fallzahl","11.10.2020","8",NA,NA,NA
"Fallzahl","12.10.2020","30",NA,NA,NA
"Fallzahl","13.10.2020","46",NA,NA,NA
"Fallzahl","14.10.2020","46",NA,NA,NA
"Fallzahl","15.10.2020","53",NA,NA,NA
"Fallzahl","16.10.2020","59",NA,NA,NA
"Fallzahl","17.10.2020","53",NA,NA,NA
"Fallzahl","18.10.2020","5",NA,NA,NA
"Fallzahl","19.10.2020","52",NA,NA,NA
"Fallzahl","20.10.2020","61",NA,NA,NA
"Fallzahl","21.10.2020","74",NA,NA,NA
"Fallzahl","22.10.2020","63",NA,NA,NA
"Fallzahl","23.10.2020","74",NA,NA,NA
"Fallzahl","24.10.2020","68",NA,NA,NA
"Fallzahl","25.10.2020","49",NA,NA,NA
"Fallzahl","26.10.2020","66",NA,NA,NA
"Fallzahl","27.10.2020","75",NA,NA,NA
"Fallzahl","28.10.2020","64",NA,NA,NA
"Fallzahl","29.10.2020","66",NA,NA,NA
"Fallzahl","30.10.2020","102",NA,NA,NA
"Fallzahl","31.10.2020","38",NA,NA,NA
"Fallzahl","01.11.2020","31",NA,NA,NA
"Fallzahl","02.11.2020","50",NA,NA,NA
"Fallzahl","03.11.2020","72",NA,NA,NA
"Fallzahl","04.11.2020","95",NA,NA,NA
"Fallzahl","05.11.2020","71",NA,NA,NA
"Fallzahl","06.11.2020","50",NA,NA,NA
"Fallzahl","07.11.2020","55",NA,NA,NA
"Fallzahl","08.11.2020","38",NA,NA,NA
"Fallzahl","09.11.2020","37",NA,NA,NA
"Fallzahl","10.11.2020","56",NA,NA,NA
"Fallzahl","11.11.2020","56",NA,NA,NA
"Fallzahl","12.11.2020","81",NA,NA,NA
"Fallzahl","13.11.2020","55",NA,NA,NA
"Fallzahl","14.11.2020","47",NA,NA,NA
"Fallzahl","15.11.2020","36",NA,NA,NA
"Fallzahl","16.11.2020","57",NA,NA,NA
"Fallzahl","17.11.2020","65",NA,NA,NA
"Fallzahl","18.11.2020","69",NA,NA,NA
"Fallzahl","19.11.2020","48",NA,NA,NA
"Fallzahl","20.11.2020","60",NA,NA,NA
"Fallzahl","21.11.2020","39",NA,NA,NA
"Fallzahl","22.11.2020","43",NA,NA,NA
"Fallzahl","23.11.2020","43",NA,NA,NA
"Fallzahl","24.11.2020","58",NA,NA,NA
"Fallzahl","25.11.2020","60",NA,NA,NA
"Fallzahl","26.11.2020","41",NA,NA,NA
"Fallzahl","27.11.2020","62",NA,NA,NA
"Fallzahl","28.11.2020","40",NA,NA,NA
"Fallzahl","29.11.2020","27",NA,NA,NA
"Fallzahl","30.11.2020","44",NA,NA,NA
"Fallzahl","01.12.2020","56",NA,NA,NA
"Fallzahl","02.12.2020","69",NA,NA,NA
"Fallzahl","03.12.2020","46",NA,NA,NA
"Fallzahl","04.12.2020","70",NA,NA,NA
"Fallzahl","05.12.2020","32",NA,NA,NA
"Fallzahl","06.12.2020","33",NA,NA,NA
"Fallzahl","07.12.2020","41",NA,NA,NA
"Fallzahl","08.12.2020","52",NA,NA,NA
"Fallzahl","09.12.2020","52",NA,NA,NA
"Fallzahl","10.12.2020","47",NA,NA,NA
"Fallzahl","11.12.2020","63",NA,NA,NA
"Fallzahl","12.12.2020","40",NA,NA,NA
"Fallzahl","13.12.2020","37",NA,NA,NA
"Fallzahl","14.12.2020","57",NA,NA,NA
"Fallzahl","15.12.2020","62",NA,NA,NA
"Fallzahl","16.12.2020","63",NA,NA,NA
"Fallzahl","17.12.2020","45",NA,NA,NA
"Fallzahl","18.12.2020","62",NA,NA,NA
"Fallzahl","19.12.2020","66",NA,NA,NA
"Fallzahl","20.12.2020","31",NA,NA,NA
"Fallzahl","21.12.2020","57",NA,NA,NA
"Fallzahl","22.12.2020","36",NA,NA,NA
"Fallzahl","23.12.2020","58",NA,NA,NA
"Fallzahl","24.12.2020","52",NA,NA,NA
"Fallzahl","25.12.2020","23",NA,NA,NA
"Fallzahl","26.12.2020","33",NA,NA,NA
"Fallzahl","27.12.2020","27",NA,NA,NA
"Fallzahl","28.12.2020","54",NA,NA,NA
"Fallzahl","29.12.2020","65",NA,NA,NA
"Fallzahl","30.12.2020","59",NA,NA,NA
"Fallzahl","31.12.2020","72",NA,NA,NA
"Fallzahl","01.01.2021","29",NA,NA,NA
"Fallzahl","02.01.2021","37",NA,NA,NA
"Fallzahl","03.01.2021","40",NA,NA,NA
"Fallzahl","04.01.2021","71",NA,NA,NA
"Fallzahl","05.01.2021","80",NA,NA,NA
"Fallzahl","06.01.2021","43",NA,NA,NA
"Fallzahl","07.01.2021","64",NA,NA,NA
"Fallzahl","08.01.2021","41",NA,NA,NA
"Fallzahl","09.01.2021","35",NA,NA,NA
"Fallzahl","10.01.2021","32",NA,NA,NA
"Fallzahl","11.01.2021","29",NA,NA,NA
"Fallzahl","12.01.2021","50",NA,NA,NA
"Fallzahl","13.01.2021","53",NA,NA,NA
"Fallzahl","14.01.2021","21",NA,NA,NA
"Fallzahl","15.01.2021","28",NA,NA,NA
"Fallzahl","16.01.2021","13",NA,NA,NA
"Fallzahl","17.01.2021","22",NA,NA,NA
"Fallzahl","18.01.2021","34",NA,NA,NA
"Fallzahl","19.01.2021","39",NA,NA,NA
"Fallzahl","20.01.2021","37",NA,NA,NA
"Fallzahl","21.01.2021","31",NA,NA,NA
"Fallzahl","22.01.2021","35",NA,NA,NA
"Fallzahl","23.01.2021","22",NA,NA,NA
"Fallzahl","24.01.2021","8",NA,NA,NA
"Fallzahl","25.01.2021","21",NA,NA,NA
"Fallzahl","26.01.2021","33",NA,NA,NA
"Fallzahl","27.01.2021","28",NA,NA,NA
"Fallzahl","28.01.2021","28",NA,NA,NA
"Fallzahl","29.01.2021","31",NA,NA,NA
"Fallzahl","30.01.2021","19",NA,NA,NA
"Fallzahl","31.01.2021","8",NA,NA,NA
"Fallzahl","01.02.2021","34",NA,NA,NA
"Fallzahl","02.02.2021","28",NA,NA,NA
"Fallzahl","03.02.2021","33",NA,NA,NA
"Fallzahl","04.02.2021","33",NA,NA,NA
"Fallzahl","05.02.2021","40",NA,NA,NA
"Fallzahl","06.02.2021","13",NA,NA,NA
"Fallzahl","07.02.2021","12",NA,NA,NA
"Fallzahl","08.02.2021","19",NA,NA,NA
"Fallzahl","09.02.2021","35",NA,NA,NA
"Fallzahl","10.02.2021","23",NA,NA,NA
"Fallzahl","11.02.2021","17",NA,NA,NA
"Fallzahl","12.02.2021","18",NA,NA,NA
"Fallzahl","13.02.2021","13",NA,NA,NA
"Fallzahl","14.02.2021","9",NA,NA,NA
"Fallzahl","15.02.2021","9",NA,NA,NA
"Fallzahl","16.02.2021","6",NA,NA,NA
"Fallzahl","17.02.2021","19",NA,NA,NA
"Fallzahl","18.02.2021","6",NA,NA,NA
"Fallzahl","19.02.2021","15",NA,NA,NA
"Fallzahl","20.02.2021","12",NA,NA,NA
"Fallzahl","21.02.2021","7",NA,NA,NA
"Fallzahl","22.02.2021","10",NA,NA,NA
"Fallzahl","23.02.2021","9",NA,NA,NA
"Fallzahl","24.02.2021","15",NA,NA,NA
"Fallzahl","25.02.2021","15",NA,NA,NA
"Fallzahl","26.02.2021","16",NA,NA,NA
"Fallzahl","27.02.2021","12",NA,NA,NA
"Fallzahl","28.02.2021","6",NA,NA,NA
"Fallzahl","01.03.2021","20",NA,NA,NA
"Fallzahl","02.03.2021","11",NA,NA,NA
"Genesene","01.03.2020","0",NA,NA,NA
"Genesene","02.03.2020","0",NA,NA,NA
"Genesene","03.03.2020","0",NA,NA,NA
"Genesene","04.03.2020","0",NA,NA,NA
"Genesene","05.03.2020","0",NA,NA,NA
"Genesene","06.03.2020","0",NA,NA,NA
"Genesene","07.03.2020","0",NA,NA,NA
"Genesene","08.03.2020","0",NA,NA,NA
"Genesene","09.03.2020","0",NA,NA,NA
"Genesene","10.03.2020","0",NA,NA,NA
"Genesene","11.03.2020","0",NA,NA,NA
"Genesene","12.03.2020","0",NA,NA,NA
"Genesene","13.03.2020","0",NA,NA,NA
"Genesene","14.03.2020","0",NA,NA,NA
"Genesene","15.03.2020","0",NA,NA,NA
"Genesene","16.03.2020","1",NA,NA,NA
"Genesene","17.03.2020","4",NA,NA,NA
"Genesene","18.03.2020","0",NA,NA,NA
"Genesene","19.03.2020","0",NA,NA,NA
"Genesene","20.03.2020","0",NA,NA,NA
"Genesene","21.03.2020","0",NA,NA,NA
"Genesene","22.03.2020","0",NA,NA,NA
"Genesene","23.03.2020","7",NA,NA,NA
"Genesene","24.03.2020","6",NA,NA,NA
"Genesene","25.03.2020","0",NA,NA,NA
"Genesene","26.03.2020","0",NA,NA,NA
"Genesene","27.03.2020","3",NA,NA,NA
"Genesene","28.03.2020","0",NA,NA,NA
"Genesene","29.03.2020","8",NA,NA,NA
"Genesene","30.03.2020","10",NA,NA,NA
"Genesene","31.03.2020","1",NA,NA,NA
"Genesene","01.04.2020","1",NA,NA,NA
"Genesene","02.04.2020","3",NA,NA,NA
"Genesene","03.04.2020","2",NA,NA,NA
"Genesene","04.04.2020","0",NA,NA,NA
"Genesene","05.04.2020","6",NA,NA,NA
"Genesene","06.04.2020","2",NA,NA,NA
"Genesene","07.04.2020","7",NA,NA,NA
"Genesene","08.04.2020","8",NA,NA,NA
"Genesene","09.04.2020","7",NA,NA,NA
"Genesene","10.04.2020","3",NA,NA,NA
"Genesene","11.04.2020","1",NA,NA,NA
"Genesene","12.04.2020","4",NA,NA,NA
"Genesene","13.04.2020","4",NA,NA,NA
"Genesene","14.04.2020","4",NA,NA,NA
"Genesene","15.04.2020","2",NA,NA,NA
"Genesene","16.04.2020","2",NA,NA,NA
"Genesene","17.04.2020","3",NA,NA,NA
"Genesene","18.04.2020","0",NA,NA,NA
"Genesene","19.04.2020","0",NA,NA,NA
"Genesene","20.04.2020","0",NA,NA,NA
"Genesene","21.04.2020","32",NA,NA,NA
"Genesene","22.04.2020","2",NA,NA,NA
"Genesene","23.04.2020","0",NA,NA,NA
"Genesene","24.04.2020","0",NA,NA,NA
"Genesene","25.04.2020","0",NA,NA,NA
"Genesene","26.04.2020","1",NA,NA,NA
"Genesene","27.04.2020","0",NA,NA,NA
"Genesene","28.04.2020","1",NA,NA,NA
"Genesene","29.04.2020","0",NA,NA,NA
"Genesene","30.04.2020","1",NA,NA,NA
"Genesene","01.05.2020","0",NA,NA,NA
"Genesene","02.05.2020","1",NA,NA,NA
"Genesene","03.05.2020","1",NA,NA,NA
"Genesene","04.05.2020","0",NA,NA,NA
"Genesene","05.05.2020","4",NA,NA,NA
"Genesene","06.05.2020","1",NA,NA,NA
"Genesene","07.05.2020","1",NA,NA,NA
"Genesene","08.05.2020","8",NA,NA,NA
"Genesene","09.05.2020","0",NA,NA,NA
"Genesene","10.05.2020","0",NA,NA,NA
"Genesene","11.05.2020","7",NA,NA,NA
"Genesene","12.05.2020","2",NA,NA,NA
"Genesene","13.05.2020","0",NA,NA,NA
"Genesene","14.05.2020","2",NA,NA,NA
"Genesene","15.05.2020","5",NA,NA,NA
"Genesene","16.05.2020","0",NA,NA,NA
"Genesene","17.05.2020","1",NA,NA,NA
"Genesene","18.05.2020","2",NA,NA,NA
"Genesene","19.05.2020","0",NA,NA,NA
"Genesene","20.05.2020","2",NA,NA,NA
"Genesene","21.05.2020","0",NA,NA,NA
"Genesene","22.05.2020","1",NA,NA,NA
"Genesene","23.05.2020","0",NA,NA,NA
"Genesene","24.05.2020","1",NA,NA,NA
"Genesene","25.05.2020","1",NA,NA,NA
"Genesene","26.05.2020","3",NA,NA,NA
"Genesene","27.05.2020","1",NA,NA,NA
"Genesene","28.05.2020","0",NA,NA,NA
"Genesene","29.05.2020","0",NA,NA,NA
"Genesene","30.05.2020","0",NA,NA,NA
"Genesene","31.05.2020","0",NA,NA,NA
"Genesene","01.06.2020","5",NA,NA,NA
"Genesene","02.06.2020","0",NA,NA,NA
"Genesene","03.06.2020","0",NA,NA,NA
"Genesene","04.06.2020","0",NA,NA,NA
"Genesene","05.06.2020","0",NA,NA,NA
"Genesene","06.06.2020","0",NA,NA,NA
"Genesene","07.06.2020","0",NA,NA,NA
"Genesene","08.06.2020","0",NA,NA,NA
"Genesene","09.06.2020","1",NA,NA,NA
"Genesene","10.06.2020","0",NA,NA,NA
"Genesene","11.06.2020","0",NA,NA,NA
"Genesene","12.06.2020","0",NA,NA,NA
"Genesene","13.06.2020","0",NA,NA,NA
"Genesene","14.06.2020","3",NA,NA,NA
"Genesene","15.06.2020","0",NA,NA,NA
"Genesene","16.06.2020","0",NA,NA,NA
"Genesene","17.06.2020","1",NA,NA,NA
"Genesene","18.06.2020","0",NA,NA,NA
"Genesene","19.06.2020","0",NA,NA,NA
"Genesene","20.06.2020","0",NA,NA,NA
"Genesene","21.06.2020","0",NA,NA,NA
"Genesene","22.06.2020","0",NA,NA,NA
"Genesene","23.06.2020","6",NA,NA,NA
"Genesene","24.06.2020","0",NA,NA,NA
"Genesene","25.06.2020","2",NA,NA,NA
"Genesene","26.06.2020","0",NA,NA,NA
"Genesene","27.06.2020","0",NA,NA,NA
"Genesene","28.06.2020","0",NA,NA,NA
"Genesene","29.06.2020","1",NA,NA,NA
"Genesene","30.06.2020","3",NA,NA,NA
"Genesene","01.07.2020","0",NA,NA,NA
"Genesene","02.07.2020","0",NA,NA,NA
"Genesene","03.07.2020","2",NA,NA,NA
"Genesene","04.07.2020","0",NA,NA,NA
"Genesene","05.07.2020","0",NA,NA,NA
"Genesene","06.07.2020","2",NA,NA,NA
"Genesene","07.07.2020","3",NA,NA,NA
"Genesene","08.07.2020","2",NA,NA,NA
"Genesene","09.07.2020","0",NA,NA,NA
"Genesene","10.07.2020","0",NA,NA,NA
"Genesene","11.07.2020","0",NA,NA,NA
"Genesene","12.07.2020","4",NA,NA,NA
"Genesene","13.07.2020","6",NA,NA,NA
"Genesene","14.07.2020","0",NA,NA,NA
"Genesene","15.07.2020","2",NA,NA,NA
"Genesene","16.07.2020","0",NA,NA,NA
"Genesene","17.07.2020","0",NA,NA,NA
"Genesene","18.07.2020","0",NA,NA,NA
"Genesene","19.07.2020","1",NA,NA,NA
"Genesene","20.07.2020","7",NA,NA,NA
"Genesene","21.07.2020","2",NA,NA,NA
"Genesene","22.07.2020","3",NA,NA,NA
"Genesene","23.07.2020","0",NA,NA,NA
"Genesene","24.07.2020","0",NA,NA,NA
"Genesene","25.07.2020","0",NA,NA,NA
"Genesene","26.07.2020","0",NA,NA,NA
"Genesene","27.07.2020","8",NA,NA,NA
"Genesene","28.07.2020","-2",NA,NA,NA
"Genesene","29.07.2020","4",NA,NA,NA
"Genesene","30.07.2020","0",NA,NA,NA
"Genesene","31.07.2020","0",NA,NA,NA
"Genesene","01.08.2020","0",NA,NA,NA
"Genesene","02.08.2020","0",NA,NA,NA
"Genesene","03.08.2020","5",NA,NA,NA
"Genesene","04.08.2020","7",NA,NA,NA
"Genesene","05.08.2020","1",NA,NA,NA
"Genesene","06.08.2020","0",NA,NA,NA
"Genesene","07.08.2020","0",NA,NA,NA
"Genesene","08.08.2020","0",NA,NA,NA
"Genesene","09.08.2020","2",NA,NA,NA
"Genesene","10.08.2020","0",NA,NA,NA
"Genesene","11.08.2020","0",NA,NA,NA
"Genesene","12.08.2020","5",NA,NA,NA
"Genesene","13.08.2020","9",NA,NA,NA
"Genesene","14.08.2020","0",NA,NA,NA
"Genesene","15.08.2020","0",NA,NA,NA
"Genesene","16.08.2020","0",NA,NA,NA
"Genesene","17.08.2020","2",NA,NA,NA
"Genesene","18.08.2020","1",NA,NA,NA
"Genesene","19.08.2020","9",NA,NA,NA
"Genesene","20.08.2020","0",NA,NA,NA
"Genesene","21.08.2020","0",NA,NA,NA
"Genesene","22.08.2020","0",NA,NA,NA
"Genesene","23.08.2020","0",NA,NA,NA
"Genesene","24.08.2020","9",NA,NA,NA
"Genesene","25.08.2020","1",NA,NA,NA
"Genesene","26.08.2020","0",NA,NA,NA
"Genesene","27.08.2020","4",NA,NA,NA
"Genesene","28.08.2020","0",NA,NA,NA
"Genesene","29.08.2020","0",NA,NA,NA
"Genesene","30.08.2020","10",NA,NA,NA
"Genesene","31.08.2020","0",NA,NA,NA
"Genesene","01.09.2020","3",NA,NA,NA
"Genesene","02.09.2020","2",NA,NA,NA
"Genesene","03.09.2020","1",NA,NA,NA
"Genesene","04.09.2020","0",NA,NA,NA
"Genesene","05.09.2020","0",NA,NA,NA
"Genesene","06.09.2020","1",NA,NA,NA
"Genesene","07.09.2020","9",NA,NA,NA
"Genesene","08.09.2020","8",NA,NA,NA
"Genesene","09.09.2020","0",NA,NA,NA
"Genesene","10.09.2020","3",NA,NA,NA
"Genesene","11.09.2020","0",NA,NA,NA
"Genesene","12.09.2020","0",NA,NA,NA
"Genesene","13.09.2020","4",NA,NA,NA
"Genesene","14.09.2020","17",NA,NA,NA
"Genesene","15.09.2020","4",NA,NA,NA
"Genesene","16.09.2020","13",NA,NA,NA
"Genesene","17.09.2020","0",NA,NA,NA
"Genesene","18.09.2020","0",NA,NA,NA
"Genesene","19.09.2020","0",NA,NA,NA
"Genesene","20.09.2020","0",NA,NA,NA
"Genesene","21.09.2020","18",NA,NA,NA
"Genesene","22.09.2020","0",NA,NA,NA
"Genesene","23.09.2020","3",NA,NA,NA
"Genesene","24.09.2020","0",NA,NA,NA
"Genesene","25.09.2020","0",NA,NA,NA
"Genesene","26.09.2020","0",NA,NA,NA
"Genesene","27.09.2020","3",NA,NA,NA
"Genesene","28.09.2020","8",NA,NA,NA
"Genesene","29.09.2020","1",NA,NA,NA
"Genesene","30.09.2020","1",NA,NA,NA
"Genesene","01.10.2020","0",NA,NA,NA
"Genesene","02.10.2020","0",NA,NA,NA
"Genesene","03.10.2020","0",NA,NA,NA
"Genesene","04.10.2020","11",NA,NA,NA
"Genesene","05.10.2020","0",NA,NA,NA
"Genesene","06.10.2020","0",NA,NA,NA
"Genesene","07.10.2020","7",NA,NA,NA
"Genesene","08.10.2020","5",NA,NA,NA
"Genesene","09.10.2020","0",NA,NA,NA
"Genesene","10.10.2020","33",NA,NA,NA
"Genesene","11.10.2020","4",NA,NA,NA
"Genesene","12.10.2020","8",NA,NA,NA
"Genesene","13.10.2020","27",NA,NA,NA
"Genesene","14.10.2020","27",NA,NA,NA
"Genesene","15.10.2020","26",NA,NA,NA
"Genesene","16.10.2020","34",NA,NA,NA
"Genesene","17.10.2020","32",NA,NA,NA
"Genesene","18.10.2020","16",NA,NA,NA
"Genesene","19.10.2020","20",NA,NA,NA
"Genesene","20.10.2020","36",NA,NA,NA
"Genesene","21.10.2020","44",NA,NA,NA
"Genesene","22.10.2020","48",NA,NA,NA
"Genesene","23.10.2020","64",NA,NA,NA
"Genesene","24.10.2020","56",NA,NA,NA
"Genesene","25.10.2020","35",NA,NA,NA
"Genesene","26.10.2020","9",NA,NA,NA
"Genesene","27.10.2020","55",NA,NA,NA
"Genesene","28.10.2020","62",NA,NA,NA
"Genesene","29.10.2020","62",NA,NA,NA
"Genesene","30.10.2020","80",NA,NA,NA
"Genesene","31.10.2020","63",NA,NA,NA
"Genesene","01.11.2020","56",NA,NA,NA
"Genesene","02.11.2020","49",NA,NA,NA
"Genesene","03.11.2020","72",NA,NA,NA
"Genesene","04.11.2020","74",NA,NA,NA
"Genesene","05.11.2020","67",NA,NA,NA
"Genesene","06.11.2020","80",NA,NA,NA
"Genesene","07.11.2020","82",NA,NA,NA
"Genesene","08.11.2020","32",NA,NA,NA
"Genesene","09.11.2020","34",NA,NA,NA
"Genesene","10.11.2020","58",NA,NA,NA
"Genesene","11.11.2020","78",NA,NA,NA
"Genesene","12.11.2020","88",NA,NA,NA
"Genesene","13.11.2020","68",NA,NA,NA
"Genesene","14.11.2020","45",NA,NA,NA
"Genesene","15.11.2020","48",NA,NA,NA
"Genesene","16.11.2020","32",NA,NA,NA
"Genesene","17.11.2020","46",NA,NA,NA
"Genesene","18.11.2020","55",NA,NA,NA
"Genesene","19.11.2020","59",NA,NA,NA
"Genesene","20.11.2020","86",NA,NA,NA
"Genesene","21.11.2020","50",NA,NA,NA
"Genesene","22.11.2020","42",NA,NA,NA
"Genesene","23.11.2020","34",NA,NA,NA
"Genesene","24.11.2020","58",NA,NA,NA
"Genesene","25.11.2020","73",NA,NA,NA
"Genesene","26.11.2020","62",NA,NA,NA
"Genesene","27.11.2020","60",NA,NA,NA
"Genesene","28.11.2020","48",NA,NA,NA
"Genesene","29.11.2020","34",NA,NA,NA
"Genesene","30.11.2020","79",NA,NA,NA
"Genesene","01.12.2020","52",NA,NA,NA
"Genesene","02.12.2020","62",NA,NA,NA
"Genesene","03.12.2020","37",NA,NA,NA
"Genesene","04.12.2020","43",NA,NA,NA
"Genesene","05.12.2020","32",NA,NA,NA
"Genesene","06.12.2020","50",NA,NA,NA
"Genesene","07.12.2020","57",NA,NA,NA
"Genesene","08.12.2020","47",NA,NA,NA
"Genesene","09.12.2020","55",NA,NA,NA
"Genesene","10.12.2020","37",NA,NA,NA
"Genesene","11.12.2020","63",NA,NA,NA
"Genesene","12.12.2020","89",NA,NA,NA
"Genesene","13.12.2020","17",NA,NA,NA
"Genesene","14.12.2020","58",NA,NA,NA
"Genesene","15.12.2020","58",NA,NA,NA
"Genesene","16.12.2020","80",NA,NA,NA
"Genesene","17.12.2020","8",NA,NA,NA
"Genesene","18.12.2020","42",NA,NA,NA
"Genesene","19.12.2020","116",NA,NA,NA
"Genesene","20.12.2020","11",NA,NA,NA
"Genesene","21.12.2020","58",NA,NA,NA
"Genesene","22.12.2020","1",NA,NA,NA
"Genesene","23.12.2020","58",NA,NA,NA
"Genesene","24.12.2020","69",NA,NA,NA
"Genesene","25.12.2020","1",NA,NA,NA
"Genesene","26.12.2020","61",NA,NA,NA
"Genesene","27.12.2020","54",NA,NA,NA
"Genesene","28.12.2020","74",NA,NA,NA
"Genesene","29.12.2020","100",NA,NA,NA
"Genesene","30.12.2020","28",NA,NA,NA
"Genesene","31.12.2020","51",NA,NA,NA
"Genesene","01.01.2021","9",NA,NA,NA
"Genesene","02.01.2021","18",NA,NA,NA
"Genesene","03.01.2021","67",NA,NA,NA
"Genesene","04.01.2021","51",NA,NA,NA
"Genesene","05.01.2021","44",NA,NA,NA
"Genesene","06.01.2021","43",NA,NA,NA
"Genesene","07.01.2021","27",NA,NA,NA
"Genesene","08.01.2021","49",NA,NA,NA
"Genesene","09.01.2021","71",NA,NA,NA
"Genesene","10.01.2021","27",NA,NA,NA
"Genesene","11.01.2021","30",NA,NA,NA
"Genesene","12.01.2021","59",NA,NA,NA
"Genesene","13.01.2021","64",NA,NA,NA
"Genesene","14.01.2021","33",NA,NA,NA
"Genesene","15.01.2021","38",NA,NA,NA
"Genesene","16.01.2021","19",NA,NA,NA
"Genesene","17.01.2021","43",NA,NA,NA
"Genesene","18.01.2021","44",NA,NA,NA
"Genesene","19.01.2021","56",NA,NA,NA
"Genesene","20.01.2021","42",NA,NA,NA
"Genesene","21.01.2021","34",NA,NA,NA
"Genesene","22.01.2021","45",NA,NA,NA
"Genesene","23.01.2021","10",NA,NA,NA
"Genesene","24.01.2021","3",NA,NA,NA
"Genesene","25.01.2021","23",NA,NA,NA
"Genesene","26.01.2021","50",NA,NA,NA
"Genesene","27.01.2021","34",NA,NA,NA
"Genesene","28.01.2021","28",NA,NA,NA
"Genesene","29.01.2021","30",NA,NA,NA
"Genesene","30.01.2021","30",NA,NA,NA
"Genesene","31.01.2021","9",NA,NA,NA
