"Typ","Datum","Anzahl","Meta","Type","Content"
"Fallzahl","15.07.2020","16",NA,NA,NA
"Fallzahl","16.07.2020","14",NA,NA,NA
"Fallzahl","17.07.2020","11",NA,NA,NA
"Fallzahl","18.07.2020","9",NA,NA,NA
"Fallzahl","19.07.2020","11",NA,NA,NA
"Fallzahl","20.07.2020","10",NA,NA,NA
"Fallzahl","21.07.2020","11",NA,NA,NA
"Fallzahl","22.07.2020","11",NA,NA,NA
"Fallzahl","23.07.2020","12",NA,NA,NA
"Fallzahl","24.07.2020","12",NA,NA,NA
"Fallzahl","25.07.2020","12",NA,NA,NA
"Fallzahl","26.07.2020","11",NA,NA,NA
"Fallzahl","27.07.2020","8",NA,NA,NA
"Fallzahl","28.07.2020","11",NA,NA,NA
"Fallzahl","29.07.2020","14",NA,NA,NA
"Fallzahl","30.07.2020","17",NA,NA,NA
"Fallzahl","31.07.2020","17",NA,NA,NA
"Fallzahl","01.08.2020","17",NA,NA,NA
"Fallzahl","02.08.2020","21",NA,NA,NA
"Fallzahl","03.08.2020","23",NA,NA,NA
"Fallzahl","04.08.2020","17",NA,NA,NA
"Fallzahl","05.08.2020","12",NA,NA,NA
"Fallzahl","06.08.2020","9",NA,NA,NA
"Fallzahl","07.08.2020","9",NA,NA,NA
"Fallzahl","08.08.2020","9",NA,NA,NA
"Fallzahl","09.08.2020","9",NA,NA,NA
"Fallzahl","10.08.2020","9",NA,NA,NA
"Fallzahl","11.08.2020","11",NA,NA,NA
"Fallzahl","12.08.2020","13",NA,NA,NA
"Fallzahl","13.08.2020","15",NA,NA,NA
"Fallzahl","14.08.2020","15",NA,NA,NA
"Fallzahl","15.08.2020","15",NA,NA,NA
"Fallzahl","16.08.2020","13",NA,NA,NA
"Fallzahl","17.08.2020","12",NA,NA,NA
"Fallzahl","18.08.2020","12",NA,NA,NA
"Fallzahl","19.08.2020","12",NA,NA,NA
"Fallzahl","20.08.2020","11",NA,NA,NA
"Fallzahl","21.08.2020","11",NA,NA,NA
"Fallzahl","22.08.2020","11",NA,NA,NA
"Fallzahl","23.08.2020","19",NA,NA,NA
"Fallzahl","24.08.2020","21",NA,NA,NA
"Fallzahl","25.08.2020","21",NA,NA,NA
"Fallzahl","26.08.2020","20",NA,NA,NA
"Fallzahl","27.08.2020","21",NA,NA,NA
"Fallzahl","28.08.2020","21",NA,NA,NA
"Fallzahl","29.08.2020","21",NA,NA,NA
"Fallzahl","30.08.2020","15",NA,NA,NA
"Fallzahl","31.08.2020","15",NA,NA,NA
"Fallzahl","01.09.2020","14",NA,NA,NA
"Fallzahl","02.09.2020","20",NA,NA,NA
"Fallzahl","03.09.2020","27",NA,NA,NA
"Fallzahl","04.09.2020","27",NA,NA,NA
"Fallzahl","05.09.2020","27",NA,NA,NA
"Fallzahl","06.09.2020","28",NA,NA,NA
"Fallzahl","07.09.2020","31",NA,NA,NA
"Fallzahl","08.09.2020","32",NA,NA,NA
"Fallzahl","09.09.2020","27",NA,NA,NA
"Fallzahl","10.09.2020","21",NA,NA,NA
"Fallzahl","11.09.2020","21",NA,NA,NA
"Fallzahl","12.09.2020","21",NA,NA,NA
"Fallzahl","13.09.2020","27",NA,NA,NA
"Fallzahl","14.09.2020","24",NA,NA,NA
"Fallzahl","15.09.2020","23",NA,NA,NA
"Fallzahl","16.09.2020","22",NA,NA,NA
"Fallzahl","17.09.2020","22",NA,NA,NA
"Fallzahl","18.09.2020","22",NA,NA,NA
"Fallzahl","19.09.2020","22",NA,NA,NA
"Fallzahl","20.09.2020","12",NA,NA,NA
"Fallzahl","21.09.2020","9",NA,NA,NA
"Fallzahl","22.09.2020","14",NA,NA,NA
"Fallzahl","23.09.2020","14",NA,NA,NA
"Fallzahl","24.09.2020","15",NA,NA,NA
"Fallzahl","25.09.2020","15",NA,NA,NA
"Fallzahl","26.09.2020","15",NA,NA,NA
"Fallzahl","27.09.2020","16",NA,NA,NA
"Fallzahl","28.09.2020","16",NA,NA,NA
"Fallzahl","29.09.2020","18",NA,NA,NA
"Fallzahl","30.09.2020","23",NA,NA,NA
"Fallzahl","01.10.2020","21",NA,NA,NA
"Fallzahl","02.10.2020","38",NA,NA,NA
"Fallzahl","03.10.2020","55",NA,NA,NA
"Fallzahl","04.10.2020","53",NA,NA,NA
"Fallzahl","05.10.2020","77",NA,NA,NA
"Fallzahl","06.10.2020","95",NA,NA,NA
"Fallzahl","07.10.2020","117",NA,NA,NA
"Fallzahl","08.10.2020","141",NA,NA,NA
"Fallzahl","09.10.2020","152",NA,NA,NA
"Fallzahl","10.10.2020","178",NA,NA,NA
"Fallzahl","11.10.2020","185",NA,NA,NA
"Fallzahl","12.10.2020","190",NA,NA,NA
"Fallzahl","13.10.2020","210",NA,NA,NA
"Fallzahl","14.10.2020","228",NA,NA,NA
"Fallzahl","15.10.2020","254",NA,NA,NA
"Fallzahl","16.10.2020","285",NA,NA,NA
"Fallzahl","17.10.2020","295",NA,NA,NA
"Fallzahl","18.10.2020","292",NA,NA,NA
"Fallzahl","19.10.2020","314",NA,NA,NA
"Fallzahl","20.10.2020","329",NA,NA,NA
"Fallzahl","21.10.2020","357",NA,NA,NA
"Fallzahl","22.10.2020","367",NA,NA,NA
"Fallzahl","23.10.2020","382",NA,NA,NA
"Fallzahl","24.10.2020","397",NA,NA,NA
"Fallzahl","25.10.2020","441",NA,NA,NA
"Fallzahl","26.10.2020","455",NA,NA,NA
"Fallzahl","27.10.2020","469",NA,NA,NA
"Fallzahl","28.10.2020","459",NA,NA,NA
"Fallzahl","29.10.2020","462",NA,NA,NA
"Fallzahl","30.10.2020","490",NA,NA,NA
"Fallzahl","31.10.2020","460",NA,NA,NA
"Fallzahl","01.11.2020","442",NA,NA,NA
"Fallzahl","02.11.2020","426",NA,NA,NA
"Fallzahl","03.11.2020","423",NA,NA,NA
"Fallzahl","04.11.2020","454",NA,NA,NA
"Fallzahl","05.11.2020","459",NA,NA,NA
"Fallzahl","06.11.2020","407",NA,NA,NA
"Fallzahl","07.11.2020","424",NA,NA,NA
"Fallzahl","08.11.2020","431",NA,NA,NA
"Fallzahl","09.11.2020","418",NA,NA,NA
"Fallzahl","10.11.2020","402",NA,NA,NA
"Fallzahl","11.11.2020","363",NA,NA,NA
"Fallzahl","12.11.2020","373",NA,NA,NA
"Fallzahl","13.11.2020","378",NA,NA,NA
"Fallzahl","14.11.2020","370",NA,NA,NA
"Fallzahl","15.11.2020","368",NA,NA,NA
"Fallzahl","16.11.2020","388",NA,NA,NA
"Fallzahl","17.11.2020","397",NA,NA,NA
"Fallzahl","18.11.2020","410",NA,NA,NA
"Fallzahl","19.11.2020","377",NA,NA,NA
"Fallzahl","20.11.2020","382",NA,NA,NA
"Fallzahl","21.11.2020","374",NA,NA,NA
"Fallzahl","22.11.2020","381",NA,NA,NA
"Fallzahl","23.11.2020","367",NA,NA,NA
"Fallzahl","24.11.2020","360",NA,NA,NA
"Fallzahl","25.11.2020","351",NA,NA,NA
"Fallzahl","26.11.2020","344",NA,NA,NA
"Fallzahl","27.11.2020","346",NA,NA,NA
"Fallzahl","28.11.2020","347",NA,NA,NA
"Fallzahl","29.11.2020","331",NA,NA,NA
"Fallzahl","30.11.2020","332",NA,NA,NA
"Fallzahl","01.12.2020","330",NA,NA,NA
"Fallzahl","02.12.2020","339",NA,NA,NA
"Fallzahl","03.12.2020","344",NA,NA,NA
"Fallzahl","04.12.2020","352",NA,NA,NA
"Fallzahl","05.12.2020","344",NA,NA,NA
"Fallzahl","06.12.2020","350",NA,NA,NA
"Fallzahl","07.12.2020","347",NA,NA,NA
"Fallzahl","08.12.2020","343",NA,NA,NA
"Fallzahl","09.12.2020","326",NA,NA,NA
"Fallzahl","10.12.2020","327",NA,NA,NA
"Fallzahl","11.12.2020","320",NA,NA,NA
"Fallzahl","12.12.2020","328",NA,NA,NA
"Fallzahl","13.12.2020","332",NA,NA,NA
"Fallzahl","14.12.2020","348",NA,NA,NA
"Fallzahl","15.12.2020","358",NA,NA,NA
"Fallzahl","16.12.2020","369",NA,NA,NA
"Fallzahl","17.12.2020","367",NA,NA,NA
"Fallzahl","18.12.2020","366",NA,NA,NA
"Fallzahl","19.12.2020","392",NA,NA,NA
"Fallzahl","20.12.2020","386",NA,NA,NA
"Fallzahl","21.12.2020","386",NA,NA,NA
"Fallzahl","22.12.2020","360",NA,NA,NA
"Fallzahl","23.12.2020","355",NA,NA,NA
"Fallzahl","24.12.2020","362",NA,NA,NA
"Fallzahl","25.12.2020","323",NA,NA,NA
"Fallzahl","26.12.2020","290",NA,NA,NA
"Fallzahl","27.12.2020","286",NA,NA,NA
"Fallzahl","28.12.2020","283",NA,NA,NA
"Fallzahl","29.12.2020","312",NA,NA,NA
"Fallzahl","30.12.2020","313",NA,NA,NA
"Fallzahl","31.12.2020","333",NA,NA,NA
"Fallzahl","01.01.2021","339",NA,NA,NA
"Fallzahl","02.01.2021","343",NA,NA,NA
"Fallzahl","03.01.2021","356",NA,NA,NA
"Fallzahl","04.01.2021","373",NA,NA,NA
"Fallzahl","05.01.2021","388",NA,NA,NA
"Fallzahl","06.01.2021","372",NA,NA,NA
"Fallzahl","07.01.2021","364",NA,NA,NA
"Fallzahl","08.01.2021","376",NA,NA,NA
"Fallzahl","09.01.2021","374",NA,NA,NA
"Fallzahl","10.01.2021","366",NA,NA,NA
"Fallzahl","11.01.2021","324",NA,NA,NA
"Fallzahl","12.01.2021","294",NA,NA,NA
"Fallzahl","13.01.2021","304",NA,NA,NA
"Fallzahl","14.01.2021","261",NA,NA,NA
"Fallzahl","15.01.2021","248",NA,NA,NA
"Fallzahl","16.01.2021","226",NA,NA,NA
"Fallzahl","17.01.2021","216",NA,NA,NA
"Fallzahl","18.01.2021","221",NA,NA,NA
"Fallzahl","19.01.2021","210",NA,NA,NA
"Fallzahl","20.01.2021","194",NA,NA,NA
"Fallzahl","21.01.2021","204",NA,NA,NA
"Fallzahl","22.01.2021","211",NA,NA,NA
"Fallzahl","23.01.2021","220",NA,NA,NA
"Fallzahl","24.01.2021","206",NA,NA,NA
"Fallzahl","25.01.2021","193",NA,NA,NA
"Fallzahl","26.01.2021","187",NA,NA,NA
"Fallzahl","27.01.2021","178",NA,NA,NA
"Fallzahl","28.01.2021","175",NA,NA,NA
"Fallzahl","29.01.2021","171",NA,NA,NA
"Fallzahl","30.01.2021","168",NA,NA,NA
"Fallzahl","31.01.2021","168",NA,NA,NA
"Fallzahl","01.02.2021","181",NA,NA,NA
"Fallzahl","02.02.2021","176",NA,NA,NA
"Fallzahl","03.02.2021","181",NA,NA,NA
"Fallzahl","04.02.2021","186",NA,NA,NA
"Fallzahl","05.02.2021","195",NA,NA,NA
"Fallzahl","06.02.2021","189",NA,NA,NA
"Fallzahl","07.02.2021","193",NA,NA,NA
"Fallzahl","08.02.2021","178",NA,NA,NA
"Fallzahl","09.02.2021","185",NA,NA,NA
"Fallzahl","10.02.2021","175",NA,NA,NA
"Fallzahl","11.02.2021","159",NA,NA,NA
"Fallzahl","12.02.2021","137",NA,NA,NA
"Fallzahl","13.02.2021","137",NA,NA,NA
"Fallzahl","14.02.2021","134",NA,NA,NA
"Fallzahl","15.02.2021","124",NA,NA,NA
"Fallzahl","16.02.2021","95",NA,NA,NA
"Fallzahl","17.02.2021","91",NA,NA,NA
"Fallzahl","18.02.2021","80",NA,NA,NA
"Fallzahl","19.02.2021","77",NA,NA,NA
"Fallzahl","20.02.2021","76",NA,NA,NA
"Fallzahl","21.02.2021","74",NA,NA,NA
"Fallzahl","22.02.2021","75",NA,NA,NA
"Fallzahl","23.02.2021","78",NA,NA,NA
"Fallzahl","24.02.2021","74",NA,NA,NA
"Fallzahl","25.02.2021","83",NA,NA,NA
"Fallzahl","26.02.2021","84",NA,NA,NA
"Fallzahl","27.02.2021","84",NA,NA,NA
"Fallzahl","28.02.2021","83",NA,NA,NA
"Fallzahl","01.03.2021","93",NA,NA,NA
"Fallzahl","02.03.2021","95",NA,NA,NA
"Genesene","01.03.2020","0",NA,NA,NA
"Genesene","02.03.2020","0",NA,NA,NA
"Genesene","03.03.2020","0",NA,NA,NA
"Genesene","04.03.2020","0",NA,NA,NA
"Genesene","05.03.2020","0",NA,NA,NA
"Genesene","06.03.2020","0",NA,NA,NA
"Genesene","07.03.2020","0",NA,NA,NA
"Genesene","08.03.2020","0",NA,NA,NA
"Genesene","09.03.2020","0",NA,NA,NA
"Genesene","10.03.2020","0",NA,NA,NA
"Genesene","11.03.2020","0",NA,NA,NA
"Genesene","12.03.2020","0",NA,NA,NA
"Genesene","13.03.2020","0",NA,NA,NA
"Genesene","14.03.2020","0",NA,NA,NA
"Genesene","15.03.2020","0",NA,NA,NA
"Genesene","16.03.2020","1",NA,NA,NA
"Genesene","17.03.2020","5",NA,NA,NA
"Genesene","18.03.2020","5",NA,NA,NA
"Genesene","19.03.2020","5",NA,NA,NA
"Genesene","20.03.2020","5",NA,NA,NA
"Genesene","21.03.2020","5",NA,NA,NA
"Genesene","22.03.2020","5",NA,NA,NA
"Genesene","23.03.2020","11",NA,NA,NA
"Genesene","24.03.2020","13",NA,NA,NA
"Genesene","25.03.2020","13",NA,NA,NA
"Genesene","26.03.2020","13",NA,NA,NA
"Genesene","27.03.2020","16",NA,NA,NA
"Genesene","28.03.2020","16",NA,NA,NA
"Genesene","29.03.2020","24",NA,NA,NA
"Genesene","30.03.2020","27",NA,NA,NA
"Genesene","31.03.2020","22",NA,NA,NA
"Genesene","01.04.2020","23",NA,NA,NA
"Genesene","02.04.2020","26",NA,NA,NA
"Genesene","03.04.2020","25",NA,NA,NA
"Genesene","04.04.2020","25",NA,NA,NA
"Genesene","05.04.2020","23",NA,NA,NA
"Genesene","06.04.2020","15",NA,NA,NA
"Genesene","07.04.2020","21",NA,NA,NA
"Genesene","08.04.2020","28",NA,NA,NA
"Genesene","09.04.2020","32",NA,NA,NA
"Genesene","10.04.2020","33",NA,NA,NA
"Genesene","11.04.2020","34",NA,NA,NA
"Genesene","12.04.2020","32",NA,NA,NA
"Genesene","13.04.2020","34",NA,NA,NA
"Genesene","14.04.2020","31",NA,NA,NA
"Genesene","15.04.2020","25",NA,NA,NA
"Genesene","16.04.2020","20",NA,NA,NA
"Genesene","17.04.2020","20",NA,NA,NA
"Genesene","18.04.2020","19",NA,NA,NA
"Genesene","19.04.2020","15",NA,NA,NA
"Genesene","20.04.2020","11",NA,NA,NA
"Genesene","21.04.2020","39",NA,NA,NA
"Genesene","22.04.2020","39",NA,NA,NA
"Genesene","23.04.2020","37",NA,NA,NA
"Genesene","24.04.2020","34",NA,NA,NA
"Genesene","25.04.2020","34",NA,NA,NA
"Genesene","26.04.2020","35",NA,NA,NA
"Genesene","27.04.2020","35",NA,NA,NA
"Genesene","28.04.2020","4",NA,NA,NA
"Genesene","29.04.2020","2",NA,NA,NA
"Genesene","30.04.2020","3",NA,NA,NA
"Genesene","01.05.2020","3",NA,NA,NA
"Genesene","02.05.2020","4",NA,NA,NA
"Genesene","03.05.2020","4",NA,NA,NA
"Genesene","04.05.2020","4",NA,NA,NA
"Genesene","05.05.2020","7",NA,NA,NA
"Genesene","06.05.2020","8",NA,NA,NA
"Genesene","07.05.2020","8",NA,NA,NA
"Genesene","08.05.2020","16",NA,NA,NA
"Genesene","09.05.2020","15",NA,NA,NA
"Genesene","10.05.2020","14",NA,NA,NA
"Genesene","11.05.2020","21",NA,NA,NA
"Genesene","12.05.2020","19",NA,NA,NA
"Genesene","13.05.2020","18",NA,NA,NA
"Genesene","14.05.2020","19",NA,NA,NA
"Genesene","15.05.2020","16",NA,NA,NA
"Genesene","16.05.2020","16",NA,NA,NA
"Genesene","17.05.2020","17",NA,NA,NA
"Genesene","18.05.2020","12",NA,NA,NA
"Genesene","19.05.2020","10",NA,NA,NA
"Genesene","20.05.2020","12",NA,NA,NA
"Genesene","21.05.2020","10",NA,NA,NA
"Genesene","22.05.2020","6",NA,NA,NA
"Genesene","23.05.2020","6",NA,NA,NA
"Genesene","24.05.2020","6",NA,NA,NA
"Genesene","25.05.2020","5",NA,NA,NA
"Genesene","26.05.2020","8",NA,NA,NA
"Genesene","27.05.2020","7",NA,NA,NA
"Genesene","28.05.2020","7",NA,NA,NA
"Genesene","29.05.2020","6",NA,NA,NA
"Genesene","30.05.2020","6",NA,NA,NA
"Genesene","31.05.2020","5",NA,NA,NA
"Genesene","01.06.2020","9",NA,NA,NA
"Genesene","02.06.2020","6",NA,NA,NA
"Genesene","03.06.2020","5",NA,NA,NA
"Genesene","04.06.2020","5",NA,NA,NA
"Genesene","05.06.2020","5",NA,NA,NA
"Genesene","06.06.2020","5",NA,NA,NA
"Genesene","07.06.2020","5",NA,NA,NA
"Genesene","08.06.2020","0",NA,NA,NA
"Genesene","09.06.2020","1",NA,NA,NA
"Genesene","10.06.2020","1",NA,NA,NA
"Genesene","11.06.2020","1",NA,NA,NA
"Genesene","12.06.2020","1",NA,NA,NA
"Genesene","13.06.2020","1",NA,NA,NA
"Genesene","14.06.2020","4",NA,NA,NA
"Genesene","15.06.2020","4",NA,NA,NA
"Genesene","16.06.2020","3",NA,NA,NA
"Genesene","17.06.2020","4",NA,NA,NA
"Genesene","18.06.2020","4",NA,NA,NA
"Genesene","19.06.2020","4",NA,NA,NA
"Genesene","20.06.2020","4",NA,NA,NA
"Genesene","21.06.2020","1",NA,NA,NA
"Genesene","22.06.2020","1",NA,NA,NA
"Genesene","23.06.2020","7",NA,NA,NA
"Genesene","24.06.2020","6",NA,NA,NA
"Genesene","25.06.2020","8",NA,NA,NA
"Genesene","26.06.2020","8",NA,NA,NA
"Genesene","27.06.2020","8",NA,NA,NA
"Genesene","28.06.2020","8",NA,NA,NA
"Genesene","29.06.2020","9",NA,NA,NA
"Genesene","30.06.2020","6",NA,NA,NA
"Genesene","01.07.2020","6",NA,NA,NA
"Genesene","02.07.2020","4",NA,NA,NA
"Genesene","03.07.2020","6",NA,NA,NA
"Genesene","04.07.2020","6",NA,NA,NA
"Genesene","05.07.2020","6",NA,NA,NA
"Genesene","06.07.2020","7",NA,NA,NA
"Genesene","07.07.2020","7",NA,NA,NA
"Genesene","08.07.2020","9",NA,NA,NA
"Genesene","09.07.2020","9",NA,NA,NA
"Genesene","10.07.2020","7",NA,NA,NA
"Genesene","11.07.2020","7",NA,NA,NA
"Genesene","12.07.2020","11",NA,NA,NA
"Genesene","13.07.2020","15",NA,NA,NA
"Genesene","14.07.2020","12",NA,NA,NA
"Genesene","15.07.2020","12",NA,NA,NA
"Genesene","16.07.2020","12",NA,NA,NA
"Genesene","17.07.2020","12",NA,NA,NA
"Genesene","18.07.2020","12",NA,NA,NA
"Genesene","19.07.2020","9",NA,NA,NA
"Genesene","20.07.2020","10",NA,NA,NA
"Genesene","21.07.2020","12",NA,NA,NA
"Genesene","22.07.2020","13",NA,NA,NA
"Genesene","23.07.2020","13",NA,NA,NA
"Genesene","24.07.2020","13",NA,NA,NA
"Genesene","25.07.2020","13",NA,NA,NA
"Genesene","26.07.2020","12",NA,NA,NA
"Genesene","27.07.2020","13",NA,NA,NA
"Genesene","28.07.2020","9",NA,NA,NA
"Genesene","29.07.2020","10",NA,NA,NA
"Genesene","30.07.2020","10",NA,NA,NA
"Genesene","31.07.2020","10",NA,NA,NA
"Genesene","01.08.2020","10",NA,NA,NA
"Genesene","02.08.2020","10",NA,NA,NA
"Genesene","03.08.2020","7",NA,NA,NA
"Genesene","04.08.2020","16",NA,NA,NA
"Genesene","05.08.2020","13",NA,NA,NA
"Genesene","06.08.2020","13",NA,NA,NA
"Genesene","07.08.2020","13",NA,NA,NA
"Genesene","08.08.2020","13",NA,NA,NA
"Genesene","09.08.2020","15",NA,NA,NA
"Genesene","10.08.2020","10",NA,NA,NA
"Genesene","11.08.2020","3",NA,NA,NA
"Genesene","12.08.2020","7",NA,NA,NA
"Genesene","13.08.2020","16",NA,NA,NA
"Genesene","14.08.2020","16",NA,NA,NA
"Genesene","15.08.2020","16",NA,NA,NA
"Genesene","16.08.2020","14",NA,NA,NA
"Genesene","17.08.2020","16",NA,NA,NA
"Genesene","18.08.2020","17",NA,NA,NA
"Genesene","19.08.2020","21",NA,NA,NA
"Genesene","20.08.2020","12",NA,NA,NA
"Genesene","21.08.2020","12",NA,NA,NA
"Genesene","22.08.2020","12",NA,NA,NA
"Genesene","23.08.2020","12",NA,NA,NA
"Genesene","24.08.2020","19",NA,NA,NA
"Genesene","25.08.2020","19",NA,NA,NA
"Genesene","26.08.2020","10",NA,NA,NA
"Genesene","27.08.2020","14",NA,NA,NA
"Genesene","28.08.2020","14",NA,NA,NA
"Genesene","29.08.2020","14",NA,NA,NA
"Genesene","30.08.2020","24",NA,NA,NA
"Genesene","31.08.2020","15",NA,NA,NA
"Genesene","01.09.2020","17",NA,NA,NA
"Genesene","02.09.2020","19",NA,NA,NA
"Genesene","03.09.2020","16",NA,NA,NA
"Genesene","04.09.2020","16",NA,NA,NA
"Genesene","05.09.2020","16",NA,NA,NA
"Genesene","06.09.2020","7",NA,NA,NA
"Genesene","07.09.2020","16",NA,NA,NA
"Genesene","08.09.2020","21",NA,NA,NA
"Genesene","09.09.2020","19",NA,NA,NA
"Genesene","10.09.2020","21",NA,NA,NA
"Genesene","11.09.2020","21",NA,NA,NA
"Genesene","12.09.2020","21",NA,NA,NA
"Genesene","13.09.2020","24",NA,NA,NA
"Genesene","14.09.2020","32",NA,NA,NA
"Genesene","15.09.2020","28",NA,NA,NA
"Genesene","16.09.2020","41",NA,NA,NA
"Genesene","17.09.2020","38",NA,NA,NA
"Genesene","18.09.2020","38",NA,NA,NA
"Genesene","19.09.2020","38",NA,NA,NA
"Genesene","20.09.2020","34",NA,NA,NA
"Genesene","21.09.2020","35",NA,NA,NA
"Genesene","22.09.2020","31",NA,NA,NA
"Genesene","23.09.2020","21",NA,NA,NA
"Genesene","24.09.2020","21",NA,NA,NA
"Genesene","25.09.2020","21",NA,NA,NA
"Genesene","26.09.2020","21",NA,NA,NA
"Genesene","27.09.2020","24",NA,NA,NA
"Genesene","28.09.2020","14",NA,NA,NA
"Genesene","29.09.2020","15",NA,NA,NA
"Genesene","30.09.2020","13",NA,NA,NA
"Genesene","01.10.2020","13",NA,NA,NA
"Genesene","02.10.2020","13",NA,NA,NA
"Genesene","03.10.2020","13",NA,NA,NA
"Genesene","04.10.2020","21",NA,NA,NA
"Genesene","05.10.2020","13",NA,NA,NA
"Genesene","06.10.2020","12",NA,NA,NA
"Genesene","07.10.2020","18",NA,NA,NA
"Genesene","08.10.2020","23",NA,NA,NA
"Genesene","09.10.2020","23",NA,NA,NA
"Genesene","10.10.2020","56",NA,NA,NA
"Genesene","11.10.2020","49",NA,NA,NA
"Genesene","12.10.2020","57",NA,NA,NA
"Genesene","13.10.2020","84",NA,NA,NA
"Genesene","14.10.2020","104",NA,NA,NA
"Genesene","15.10.2020","125",NA,NA,NA
"Genesene","16.10.2020","159",NA,NA,NA
"Genesene","17.10.2020","158",NA,NA,NA
"Genesene","18.10.2020","170",NA,NA,NA
"Genesene","19.10.2020","182",NA,NA,NA
"Genesene","20.10.2020","191",NA,NA,NA
"Genesene","21.10.2020","208",NA,NA,NA
"Genesene","22.10.2020","230",NA,NA,NA
"Genesene","23.10.2020","260",NA,NA,NA
"Genesene","24.10.2020","284",NA,NA,NA
"Genesene","25.10.2020","303",NA,NA,NA
"Genesene","26.10.2020","292",NA,NA,NA
"Genesene","27.10.2020","311",NA,NA,NA
"Genesene","28.10.2020","329",NA,NA,NA
"Genesene","29.10.2020","343",NA,NA,NA
"Genesene","30.10.2020","359",NA,NA,NA
"Genesene","31.10.2020","366",NA,NA,NA
"Genesene","01.11.2020","387",NA,NA,NA
"Genesene","02.11.2020","427",NA,NA,NA
"Genesene","03.11.2020","444",NA,NA,NA
"Genesene","04.11.2020","456",NA,NA,NA
"Genesene","05.11.2020","461",NA,NA,NA
"Genesene","06.11.2020","461",NA,NA,NA
"Genesene","07.11.2020","480",NA,NA,NA
"Genesene","08.11.2020","456",NA,NA,NA
"Genesene","09.11.2020","441",NA,NA,NA
"Genesene","10.11.2020","427",NA,NA,NA
"Genesene","11.11.2020","431",NA,NA,NA
"Genesene","12.11.2020","452",NA,NA,NA
"Genesene","13.11.2020","440",NA,NA,NA
"Genesene","14.11.2020","403",NA,NA,NA
"Genesene","15.11.2020","419",NA,NA,NA
"Genesene","16.11.2020","417",NA,NA,NA
"Genesene","17.11.2020","405",NA,NA,NA
"Genesene","18.11.2020","382",NA,NA,NA
"Genesene","19.11.2020","353",NA,NA,NA
"Genesene","20.11.2020","371",NA,NA,NA
"Genesene","21.11.2020","376",NA,NA,NA
"Genesene","22.11.2020","370",NA,NA,NA
"Genesene","23.11.2020","372",NA,NA,NA
"Genesene","24.11.2020","384",NA,NA,NA
"Genesene","25.11.2020","402",NA,NA,NA
"Genesene","26.11.2020","405",NA,NA,NA
"Genesene","27.11.2020","379",NA,NA,NA
"Genesene","28.11.2020","377",NA,NA,NA
"Genesene","29.11.2020","369",NA,NA,NA
"Genesene","30.11.2020","414",NA,NA,NA
"Genesene","01.12.2020","408",NA,NA,NA
"Genesene","02.12.2020","397",NA,NA,NA
"Genesene","03.12.2020","372",NA,NA,NA
"Genesene","04.12.2020","355",NA,NA,NA
"Genesene","05.12.2020","339",NA,NA,NA
"Genesene","06.12.2020","355",NA,NA,NA
"Genesene","07.12.2020","333",NA,NA,NA
"Genesene","08.12.2020","328",NA,NA,NA
"Genesene","09.12.2020","321",NA,NA,NA
"Genesene","10.12.2020","321",NA,NA,NA
"Genesene","11.12.2020","341",NA,NA,NA
"Genesene","12.12.2020","398",NA,NA,NA
"Genesene","13.12.2020","365",NA,NA,NA
"Genesene","14.12.2020","366",NA,NA,NA
"Genesene","15.12.2020","377",NA,NA,NA
"Genesene","16.12.2020","402",NA,NA,NA
"Genesene","17.12.2020","373",NA,NA,NA
"Genesene","18.12.2020","352",NA,NA,NA
"Genesene","19.12.2020","379",NA,NA,NA
"Genesene","20.12.2020","373",NA,NA,NA
"Genesene","21.12.2020","373",NA,NA,NA
"Genesene","22.12.2020","316",NA,NA,NA
"Genesene","23.12.2020","294",NA,NA,NA
"Genesene","24.12.2020","355",NA,NA,NA
"Genesene","25.12.2020","314",NA,NA,NA
"Genesene","26.12.2020","259",NA,NA,NA
"Genesene","27.12.2020","302",NA,NA,NA
"Genesene","28.12.2020","318",NA,NA,NA
"Genesene","29.12.2020","417",NA,NA,NA
"Genesene","30.12.2020","387",NA,NA,NA
"Genesene","31.12.2020","369",NA,NA,NA
"Genesene","01.01.2021","377",NA,NA,NA
"Genesene","02.01.2021","334",NA,NA,NA
"Genesene","03.01.2021","347",NA,NA,NA
"Genesene","04.01.2021","324",NA,NA,NA
"Genesene","05.01.2021","268",NA,NA,NA
"Genesene","06.01.2021","283",NA,NA,NA
"Genesene","07.01.2021","259",NA,NA,NA
"Genesene","08.01.2021","299",NA,NA,NA
"Genesene","09.01.2021","352",NA,NA,NA
"Genesene","10.01.2021","312",NA,NA,NA
"Genesene","11.01.2021","291",NA,NA,NA
"Genesene","12.01.2021","306",NA,NA,NA
"Genesene","13.01.2021","327",NA,NA,NA
"Genesene","14.01.2021","333",NA,NA,NA
"Genesene","15.01.2021","322",NA,NA,NA
"Genesene","16.01.2021","270",NA,NA,NA
"Genesene","17.01.2021","286",NA,NA,NA
"Genesene","18.01.2021","300",NA,NA,NA
"Genesene","19.01.2021","297",NA,NA,NA
"Genesene","20.01.2021","275",NA,NA,NA
"Genesene","21.01.2021","276",NA,NA,NA
"Genesene","22.01.2021","283",NA,NA,NA
"Genesene","23.01.2021","274",NA,NA,NA
"Genesene","24.01.2021","234",NA,NA,NA
"Genesene","25.01.2021","213",NA,NA,NA
"Genesene","26.01.2021","207",NA,NA,NA
